,id,X,Y
15944,15944,-10.249008,32.633373
15945,15945,2.8374028,10.120847
15946,15946,-26.752737,-32.89305
15947,15947,6.9214225,-13.058333
15948,15948,-30.42467,-2.5514078
15949,15949,33.2606,2.133008
15950,15950,24.305805,13.542662
15951,15951,6.5268703,-40.843117
15952,15952,14.986455,31.69824
15953,15953,26.357906,36.733864
15954,15954,-3.8775735,39.744045
15955,15955,-23.01771,-15.1783
15956,15956,34.04112,10.647665
15957,15957,2.5115647,-42.677586
15958,15958,-15.983948,-6.3530087
15959,15959,50.141903,-6.529076
15960,15960,0.5446045,-29.322357
15961,15961,11.4953,-43.69578
15962,15962,36.300938,-17.421015
15963,15963,-28.361858,23.834654
15964,15964,31.8752,-29.228884
15965,15965,-37.236423,-16.908594
15966,15966,-31.971415,-3.7803779
15967,15967,51.18866,-10.890898
15968,15968,-1.9259199,-2.790247
15969,15969,21.401695,-21.113394
15970,15970,-7.1874876,21.8928
15971,15971,-21.483332,-15.623968
15972,15972,-19.195919,39.080025
15973,15973,21.811537,22.105106
15974,15974,40.718204,-18.721853
15975,15975,21.081974,-20.936768
15976,15976,-2.9427772,43.803833
15977,15977,46.357563,-8.370141
15978,15978,-3.6605754,-35.867252
15979,15979,21.233955,21.743544
15980,15980,0.053842507,6.0293174
15981,15981,-13.470516,13.610143
15982,15982,-38.080776,-3.172591
15983,15983,25.7137,35.184727
15984,15984,13.2911005,-19.96272
15985,15985,8.898649,-45.545795
15986,15986,-3.8845878,2.627736
15987,15987,4.7088227,16.170582
15988,15988,0.8130384,-25.404427
15989,15989,50.842022,2.4044042
15990,15990,6.5425973,6.4082766
15991,15991,8.331311,18.140678
15992,15992,-35.812145,-34.853394
15993,15993,-31.44505,-14.975057
15994,15994,-21.25346,-4.2987537
15995,15995,10.547349,-45.254303
15996,15996,25.046068,-8.023393
15997,15997,16.780708,31.740133
15998,15998,10.315254,40.784355
15999,15999,43.42835,-8.057691
16000,16000,27.540833,21.045126
16001,16001,-23.821896,-8.093706
16002,16002,12.295925,-42.07652
16003,16003,3.6445222,6.9571643
16004,16004,22.731546,32.861923
16005,16005,0.27320746,18.419558
16006,16006,-32.705532,36.251392
16007,16007,-23.761505,-10.210959
16008,16008,2.7075975,17.258831
16009,16009,-8.613003,16.996586
16010,16010,6.3449354,-17.79353
16011,16011,21.510698,-21.205036
16012,16012,30.106382,-32.98229
16013,16013,4.9174085,-6.013367
16014,16014,47.941578,-10.569935
16015,16015,16.718334,43.13582
16016,16016,-2.2177086,40.101444
16017,16017,23.937744,-7.1289887
16018,16018,-19.412683,-6.1811624
16019,16019,1.2581207,6.905602
16020,16020,-24.80758,38.045048
16021,16021,47.56428,-18.2356
16022,16022,-3.5059264,-22.961363
16023,16023,35.035896,24.343983
16024,16024,-32.59185,5.3466697
16025,16025,10.312233,18.083687
16026,16026,16.50872,18.220886
16027,16027,-25.661467,5.435056
16028,16028,6.4000335,-25.556955
16029,16029,4.6191506,-5.9307594
16030,16030,-40.136642,-9.90315
16031,16031,-31.455294,-14.73263
16032,16032,-7.449057,-39.600548
16033,16033,-21.861385,1.3451934
16034,16034,-4.358547,25.98558
16035,16035,4.592979,16.453611
16036,16036,9.755877,15.957494
16037,16037,-14.039962,9.065178
16038,16038,13.01226,-17.194185
16039,16039,6.301423,18.020948
16040,16040,16.760262,14.052375
16041,16041,26.310537,31.62293
16042,16042,10.968541,12.107336
16043,16043,-36.39956,-15.383231
16044,16044,-9.620606,27.280676
16045,16045,35.23645,-4.798424
16046,16046,-31.301775,1.8171248
16047,16047,-15.394786,-3.9937608
16048,16048,-32.396736,24.108948
16049,16049,19.967697,32.217785
16050,16050,32.17368,-30.691032
16051,16051,-5.981566,11.613711
16052,16052,19.556927,45.470013
16053,16053,0.24710357,18.43783
16054,16054,11.787949,-39.761215
16055,16055,-4.342146,26.038788
16056,16056,-7.174843,-35.213696
16057,16057,-22.929602,-9.043617
16058,16058,-19.922909,-0.28136015
16059,16059,24.477179,13.686499
16060,16060,-31.912485,-5.49564
16061,16061,42.758934,-25.167677
16062,16062,33.838882,-27.4312
16063,16063,24.440094,-1.8402197
16064,16064,-9.91644,-48.83296
16065,16065,11.952872,-42.955185
16066,16066,-5.0584064,-20.440228
16067,16067,-3.9549837,24.281357
16068,16068,-38.24334,23.203354
16069,16069,28.023071,17.705925
16070,16070,-6.534625,-32.427525
16071,16071,3.6302261,7.001965
16072,16072,13.274184,-22.78004
16073,16073,28.76454,24.09971
16074,16074,-2.1477268,3.8068573
16075,16075,12.560868,-8.023312
16076,16076,44.137978,-19.793879
16077,16077,11.885235,-44.54929
16078,16078,-4.8950467,0.5526997
16079,16079,23.386105,31.65492
16080,16080,24.55814,-37.00495
16081,16081,-22.910408,-15.144036
16082,16082,-12.081976,33.4752
16083,16083,-23.922792,-17.276604
16084,16084,-0.26222822,-22.482838
16085,16085,-35.25727,-23.010674
16086,16086,42.160812,1.8589531
16087,16087,43.494034,-7.5344987
16088,16088,1.4170655,-37.453075
16089,16089,-32.6034,4.9926605
16090,16090,-23.557148,36.527237
16091,16091,1.4875283,-11.362051
16092,16092,23.18221,-8.810619
16093,16093,-19.144419,12.013593
16094,16094,-28.657867,14.371971
16095,16095,29.468517,-8.03421
16096,16096,7.1173797,-3.893462
16097,16097,-7.7045126,-43.014885
16098,16098,-33.55342,22.48433
16099,16099,9.5607605,51.199554
16100,16100,-14.791752,46.29682
16101,16101,33.21186,22.816084
16102,16102,11.94865,-43.503307
16103,16103,-2.1996973,21.3651
16104,16104,-39.739098,-5.0212793
16105,16105,-36.226173,-22.686972
16106,16106,-15.963454,32.43396
16107,16107,47.67619,-10.904616
16108,16108,-18.0364,-0.46931073
16109,16109,-28.14237,5.979039
16110,16110,43.15077,-27.9797
16111,16111,-1.6471483,-11.270237
16112,16112,15.522859,-14.292805
16113,16113,8.277504,52.578735
16114,16114,24.0402,5.4669037
16115,16115,36.09261,22.998272
16116,16116,-0.80862075,-20.557734
16117,16117,-3.758112,18.73759
16118,16118,4.592221,-40.099384
16119,16119,-31.306755,-23.04562
16120,16120,20.86387,-11.062939
16121,16121,41.21726,-6.3762403
16122,16122,-19.566069,-14.919937
16123,16123,-32.044453,6.0773015
16124,16124,-26.45442,-9.284548
16125,16125,14.588791,6.1933236
16126,16126,19.629139,-11.1869955
16127,16127,-11.739341,17.123709
16128,16128,17.167023,13.37281
16129,16129,31.884077,-5.4294105
16130,16130,8.049105,29.545195
16131,16131,-8.465782,-43.039257
16132,16132,-26.34217,39.40396
16133,16133,8.826103,42.591255
16134,16134,-4.1074624,-14.0412445
16135,16135,33.2241,23.078657
16136,16136,-40.22732,-27.498833
16137,16137,-2.352601,20.421696
16138,16138,8.444331,36.81505
16139,16139,-20.966866,-15.468136
16140,16140,-29.284725,-6.7712374
16141,16141,34.84059,20.627323
16142,16142,-28.701216,9.6556425
16143,16143,15.623595,47.316246
16144,16144,-17.854036,-16.811842
16145,16145,36.02148,14.107444
16146,16146,-39.90002,-8.711188
16147,16147,1.225653,17.384634
16148,16148,43.33764,-29.36534
16149,16149,-9.073764,34.120537
16150,16150,-5.963472,44.34482
16151,16151,-33.731922,-23.306519
16152,16152,-32.910946,37.59295
16153,16153,27.377266,-22.536469
16154,16154,15.700968,14.031361
16155,16155,-10.160383,16.528473
16156,16156,2.1436007,-5.569911
16157,16157,30.810379,-5.686032
16158,16158,12.013976,16.604036
16159,16159,43.675785,-7.020138
16160,16160,8.908458,-35.266197
16161,16161,-4.018403,-48.213577
16162,16162,21.755487,34.496456
16163,16163,-36.6746,-21.723337
16164,16164,20.810715,-9.681508
16165,16165,33.305138,-1.5639602
16166,16166,-31.846256,-5.389012
16167,16167,1.6097772,-44.60427
16168,16168,-18.967342,25.263777
16169,16169,16.49605,42.171326
16170,16170,-31.863344,34.186234
16171,16171,11.971278,0.2674703
16172,16172,29.968834,23.52921
16173,16173,0.20337777,20.552292
16174,16174,6.366443,-17.892626
16175,16175,-2.3579383,27.623163
16176,16176,-39.617764,1.2629262
16177,16177,2.520474,-13.749951
16178,16178,-21.446163,-30.957882
16179,16179,29.410244,19.0879
16180,16180,-19.462734,24.159042
16181,16181,41.40501,-9.141275
16182,16182,31.672855,13.195665
16183,16183,-28.185019,6.024969
16184,16184,20.872074,15.494918
16185,16185,-9.104782,34.161674
16186,16186,7.890266,45.56554
16187,16187,0.34294155,-41.99896
16188,16188,-16.220747,-38.085903
16189,16189,15.960666,43.524567
16190,16190,-7.438427,3.4494586
16191,16191,10.202141,0.3466129
16192,16192,-31.306519,-29.641312
16193,16193,9.458752,-0.7044668
16194,16194,2.320275,36.739388
16195,16195,-7.3739667,13.18249
16196,16196,-28.142721,-27.464275
16197,16197,2.2388372,46.57166
16198,16198,17.038712,27.58152
16199,16199,9.390003,43.453445
16200,16200,-19.135136,-3.295371
16201,16201,-2.6516016,28.039667
16202,16202,-13.654258,-26.507832
16203,16203,36.68187,-14.59546
16204,16204,25.399845,-40.288696
16205,16205,12.326908,32.729935
16206,16206,-14.182505,27.846554
16207,16207,2.7589722,-43.409706
16208,16208,-0.7534731,11.051635
16209,16209,-26.559761,6.939225
16210,16210,6.066308,-22.237772
16211,16211,45.760372,-2.60852
16212,16212,16.700708,28.09446
16213,16213,32.04045,-5.481712
16214,16214,-26.963562,20.0211
16215,16215,29.872614,-1.5958947
16216,16216,-35.738297,24.926615
16217,16217,-31.203669,-22.944344
16218,16218,19.088762,-30.450615
16219,16219,34.826862,-0.16131125
16220,16220,-8.457137,-13.440884
16221,16221,-38.631493,-24.724136
16222,16222,16.031452,-32.028084
16223,16223,17.69453,13.982861
16224,16224,19.776222,-28.622803
16225,16225,-18.15016,16.916357
16226,16226,7.4767327,49.223347
16227,16227,-31.503769,-17.289083
16228,16228,29.142714,-31.589092
16229,16229,8.750897,-6.8662305
16230,16230,12.953673,14.370623
16231,16231,29.240784,19.825907
16232,16232,21.84775,19.978613
16233,16233,44.88081,-10.504291
16234,16234,35.798347,-29.148603
16235,16235,-33.928352,3.8104405
16236,16236,48.069817,-11.225934
16237,16237,-32.037163,4.0886283
16238,16238,-16.560226,-16.262232
16239,16239,0.099173285,-11.361897
16240,16240,-1.0041039,44.134926
16241,16241,43.1933,-9.602406
16242,16242,9.684164,-18.538813
16243,16243,8.390713,-2.9159722
16244,16244,-13.028303,-25.724987
16245,16245,-1.7766434,-43.6728
16246,16246,24.58661,17.159582
16247,16247,15.381629,40.014965
16248,16248,1.1048596,42.173084
16249,16249,5.3235717,-5.79636
16250,16250,-33.117836,37.853718
16251,16251,-17.811266,16.825861
16252,16252,15.099619,19.358898
16253,16253,-3.968532,28.160522
16254,16254,41.14737,-6.5972233
16255,16255,7.890678,-36.99701
16256,16256,-21.267818,31.78492
16257,16257,28.740845,-8.608246
16258,16258,-7.720505,-37.820595
16259,16259,46.58274,-11.288556
16260,16260,-0.41686788,1.290986
16261,16261,-3.9962633,28.141214
16262,16262,29.519878,-30.884043
16263,16263,33.61492,22.978807
16264,16264,26.365927,28.557774
16265,16265,43.384506,-10.701273
16266,16266,11.267538,10.387948
16267,16267,36.95392,-14.852773
16268,16268,15.8949585,-14.022628
16269,16269,-37.255455,3.7047117
16270,16270,-5.346626,25.366447
16271,16271,8.51174,42.095947
16272,16272,-2.744238,46.920826
16273,16273,8.051761,-43.251328
16274,16274,15.66562,12.072928
16275,16275,33.2529,11.143974
16276,16276,1.773566,-24.21713
16277,16277,36.3772,20.664196
16278,16278,20.810472,-30.548302
16279,16279,-11.238611,17.554022
16280,16280,-8.923831,30.586487
16281,16281,-37.4546,6.174492
16282,16282,11.88985,19.148832
16283,16283,-31.785152,3.7061818
16284,16284,23.649992,9.1827545
16285,16285,-15.716923,-24.046827
16286,16286,-42.4057,-29.535223
16287,16287,27.81463,-26.293583
16288,16288,-8.932766,47.47642
16289,16289,-34.85095,-7.786735
16290,16290,-18.929754,23.96964
16291,16291,-1.4725239,-3.3887317
16292,16292,36.364426,-28.844814
16293,16293,-26.244457,19.51034
16294,16294,-37.38532,-8.504828
16295,16295,3.8184357,-21.588781
16296,16296,7.3717413,2.474981
16297,16297,-6.5617237,-30.48914
16298,16298,-39.888634,-10.230323
16299,16299,-0.11408201,48.135723
16300,16300,21.793646,-39.90347
16301,16301,21.65009,12.888178
16302,16302,-34.17613,18.32198
16303,16303,-12.2164545,33.482418
16304,16304,9.52704,30.606869
16305,16305,-17.956894,-20.448631
16306,16306,-17.591484,-28.253645
16307,16307,39.642544,-28.779167
16308,16308,42.634666,-16.152617
16309,16309,-34.617916,-6.4732714
16310,16310,12.821028,-12.559281
16311,16311,-1.7406981,-5.6591177
16312,16312,-25.114721,25.960144
16313,16313,-21.534891,20.929815
16314,16314,-40.13577,23.11897
16315,16315,13.967234,-11.638784
16316,16316,12.264032,39.362236
16317,16317,-11.990155,-42.464912
16318,16318,-17.460268,-19.699564
16319,16319,12.46818,38.148697
16320,16320,-39.7554,1.7511191
16321,16321,19.945475,11.226183
16322,16322,13.301896,13.22741
16323,16323,-30.78541,-28.632895
16324,16324,13.553623,33.37776
16325,16325,32.907223,-21.798792
16326,16326,-31.905106,-27.327806
16327,16327,-35.065685,-8.989532
16328,16328,-30.592228,-10.515978
16329,16329,-0.65075815,-13.871458
16330,16330,-25.75528,38.5326
16331,16331,-18.666758,19.321918
16332,16332,-19.822504,-45.109188
16333,16333,10.689381,-25.381533
16334,16334,31.164694,-24.466747
16335,16335,-5.9705296,-43.395218
16336,16336,-2.5700295,-13.74598
16337,16337,11.497111,40.099827
16338,16338,-16.564564,9.223596
16339,16339,24.682718,15.16657
16340,16340,22.32014,6.1078854
16341,16341,-11.93484,30.633698
16342,16342,-19.32396,36.834026
16343,16343,0.5056562,44.70263
16344,16344,8.366407,-8.573354
16345,16345,42.524284,-28.071537
16346,16346,4.8653307,-35.23362
16347,16347,3.633786,-21.860977
16348,16348,31.452923,-31.380175
16349,16349,-5.466771,-37.895214
16350,16350,-23.071886,30.26205
16351,16351,-34.527252,-4.61492
16352,16352,-20.88429,-26.135412
16353,16353,3.4028273,-21.845015
16354,16354,-15.029737,-16.327217
16355,16355,-21.986784,-18.371378
16356,16356,0.5060981,-22.075125
16357,16357,3.956537,-22.353628
16358,16358,9.520485,-22.636513
16359,16359,-16.766724,19.181171
16360,16360,-30.370014,35.81649
16361,16361,-32.81319,-3.1528037
16362,16362,39.508476,-16.56637
16363,16363,-22.810387,-23.561928
16364,16364,13.784899,-20.133846
16365,16365,21.631523,6.6284537
16366,16366,-1.7949967,4.2908735
16367,16367,36.604885,-17.828583
16368,16368,22.008411,-36.97022
16369,16369,15.990762,43.476418
16370,16370,2.3386211,-9.582855
16371,16371,39.34732,-14.86097
16372,16372,-7.045794,-0.66539305
16373,16373,19.579288,16.39792
16374,16374,4.5135117,-36.455635
16375,16375,-4.0616927,-7.4405193
16376,16376,19.103325,-26.978352
16377,16377,29.16914,10.603403
16378,16378,-21.372456,-42.951347
16379,16379,0.17558692,52.729607
16380,16380,20.569603,-2.1307125
16381,16381,35.05214,-15.71035
16382,16382,14.863949,18.675676
16383,16383,16.26564,42.18557
16384,16384,14.2768545,-17.29415
16385,16385,46.52846,-8.231099
16386,16386,3.3679202,-14.682671
16387,16387,-15.569082,15.684174
16388,16388,-18.193268,39.43678
16389,16389,-15.361812,14.100174
16390,16390,-19.08571,0.40737444
16391,16391,-14.696779,15.393403
16392,16392,24.163168,-24.678154
16393,16393,12.199093,-19.944136
16394,16394,-9.080061,43.77747
16395,16395,7.98346,41.40486
16396,16396,-20.730629,-27.29403
16397,16397,-18.27693,16.265116
16398,16398,25.428278,14.303032
16399,16399,-9.782015,18.20463
16400,16400,10.389048,-22.487648
16401,16401,4.6421256,46.597137
16402,16402,-21.79715,-34.659622
16403,16403,-37.41054,1.912785
16404,16404,-33.145138,-5.5734777
16405,16405,12.443362,-20.402382
16406,16406,21.157133,-7.843613
16407,16407,4.970885,-11.886831
16408,16408,-37.1432,-10.28226
16409,16409,-2.1316764,24.610292
16410,16410,-4.406949,-33.82251
16411,16411,-0.54116344,0.1860349
16412,16412,-33.75966,-33.61293
16413,16413,-6.290412,25.689754
16414,16414,-4.888995,1.3093573
16415,16415,-27.164024,-17.417517
16416,16416,17.989494,21.74252
16417,16417,21.160074,16.339882
16418,16418,25.215147,-31.355005
16419,16419,15.898231,43.40337
16420,16420,-3.0801528,43.62332
16421,16421,-2.4833195,24.61185
16422,16422,-8.874233,21.959625
16423,16423,-22.424355,-17.753435
16424,16424,22.798492,-9.853385
16425,16425,1.296818,-40.630024
16426,16426,13.629641,-12.701579
16427,16427,4.43658,1.3111112
16428,16428,-39.615265,-29.531685
16429,16429,-18.96131,-19.601805
16430,16430,-20.109169,-44.689205
16431,16431,-11.434187,12.919337
16432,16432,23.99677,10.338646
16433,16433,-0.54262483,-38.3556
16434,16434,-15.310208,15.877483
16435,16435,7.4902644,2.665058
16436,16436,3.9040048,-36.569115
16437,16437,14.546794,32.84172
16438,16438,-20.616192,18.97299
16439,16439,-33.84521,-26.361612
16440,16440,17.434748,18.292109
16441,16441,45.51176,-21.88988
16442,16442,22.599558,-8.079647
16443,16443,-14.159717,13.377322
16444,16444,5.7503295,11.511651
16445,16445,26.320942,11.596393
16446,16446,-23.693419,27.58694
16447,16447,38.90465,-19.118053
16448,16448,-11.766461,10.519546
16449,16449,-33.189835,-2.6206396
16450,16450,-40.24594,21.135145
16451,16451,-8.058675,25.261295
16452,16452,0.6978941,-33.38864
16453,16453,-0.1690834,-16.684208
16454,16454,0.8694901,46.883327
16455,16455,39.493015,-12.520204
16456,16456,-35.42084,7.3886957
16457,16457,21.509167,6.776174
16458,16458,25.834959,-34.8286
16459,16459,-23.554756,12.95915
16460,16460,-31.591928,-37.39597
16461,16461,-36.44356,0.5854628
16462,16462,-1.8440049,5.2688527
16463,16463,-10.920331,34.202023
16464,16464,-11.110921,12.341606
16465,16465,25.99739,14.742511
16466,16466,-27.244156,17.450462
16467,16467,19.645132,16.261446
16468,16468,39.65831,-32.433582
16469,16469,-1.0608008,-39.216675
16470,16470,-25.378197,41.29898
16471,16471,11.088437,-17.949684
16472,16472,52.307186,-11.010292
16473,16473,-13.8573885,0.9485779
16474,16474,-14.581356,-28.993856
16475,16475,49.922733,1.5587924
16476,16476,-20.386715,37.833965
16477,16477,-4.9765387,26.097486
16478,16478,1.6729381,41.42929
16479,16479,-33.764854,-3.5515146
16480,16480,-22.634367,32.19947
16481,16481,-2.3729467,25.150131
16482,16482,-32.057003,-4.4879904
16483,16483,46.654263,-1.6497886
16484,16484,-35.630077,-31.78998
16485,16485,-23.080212,-23.271912
16486,16486,10.964927,6.8333716
16487,16487,16.220566,-20.647785
16488,16488,-5.5814157,-41.530415
16489,16489,-1.5679085,-5.3333464
16490,16490,15.521156,-17.847649
16491,16491,-3.9252577,-1.4651458
16492,16492,-2.0709558,9.2424345
16493,16493,8.634574,-40.201122
16494,16494,5.92941,-19.01948
16495,16495,50.860264,-9.292419
16496,16496,25.903004,35.651936
16497,16497,-29.386238,-4.1388364
16498,16498,-23.867983,-31.269451
16499,16499,6.6451526,-20.750608
16500,16500,28.150736,20.853872
16501,16501,-17.703041,-17.787373
16502,16502,-0.50293285,0.85365725
16503,16503,4.2720485,1.2271252
16504,16504,2.03195,0.12758861
16505,16505,0.2131998,48.07054
16506,16506,1.8055387,-32.76964
16507,16507,-5.627766,-38.3043
16508,16508,25.176554,-33.92448
16509,16509,37.553432,-11.21069
16510,16510,2.7890759,-3.8864863
16511,16511,10.259188,-26.698507
16512,16512,0.37560242,-9.91199
16513,16513,17.57202,-17.870602
16514,16514,-2.2323751,43.286556
16515,16515,-3.3189752,24.148655
16516,16516,-38.724174,-30.522118
16517,16517,32.403004,14.154717
16518,16518,-31.932936,-28.59033
16519,16519,-20.082058,-17.501705
16520,16520,-21.166706,-26.663012
16521,16521,-4.1572647,19.423159
16522,16522,-15.98144,37.808422
16523,16523,-33.66296,-27.797546
16524,16524,5.347118,38.000072
16525,16525,35.109726,-21.527992
16526,16526,-13.65009,9.585601
16527,16527,-17.73831,-3.5541997
16528,16528,-11.285559,40.855095
16529,16529,-5.1656523,-3.3126304
16530,16530,9.126471,13.592897
16531,16531,-21.054766,17.460258
16532,16532,-29.732954,4.964154
16533,16533,8.646435,-24.46522
16534,16534,-7.979169,-30.670837
16535,16535,-12.752276,-37.71193
16536,16536,29.769766,-33.941856
16537,16537,7.289979,44.367653
16538,16538,-8.67856,-44.24886
16539,16539,23.130835,18.727955
16540,16540,-15.540056,-22.331762
16541,16541,-11.555387,33.080307
16542,16542,-28.360746,26.511518
16543,16543,-36.368156,-27.276613
16544,16544,-15.715392,-7.8784876
16545,16545,46.441338,-17.291973
16546,16546,36.83782,-16.72907
16547,16547,-45.301548,-1.6148931
16548,16548,-1.265954,48.24568
16549,16549,6.3864713,-9.031802
16550,16550,-10.432636,-44.19038
16551,16551,-30.775908,15.317525
16552,16552,12.3891535,19.462215
16553,16553,10.226891,-16.513885
16554,16554,23.573557,17.427504
16555,16555,-7.6038375,-40.317276
16556,16556,-10.017649,-7.3772016
16557,16557,12.029861,36.746235
16558,16558,12.676073,-10.832067
16559,16559,27.753313,16.839376
16560,16560,16.197035,-8.3197
16561,16561,-4.5290337,25.274652
16562,16562,18.400879,-35.537277
16563,16563,-33.11498,-29.616388
16564,16564,-4.1284957,5.0913415
16565,16565,38.834183,-14.579668
16566,16566,-22.192518,18.716831
16567,16567,-26.317308,-5.0235305
16568,16568,-20.529997,38.292313
16569,16569,-6.199524,-2.8346255
16570,16570,-16.489906,36.21309
16571,16571,-30.723614,15.16271
16572,16572,-11.938507,-30.268578
16573,16573,10.291786,-16.44104
16574,16574,10.417593,-22.730705
16575,16575,-11.508298,-39.00702
16576,16576,-35.376415,-5.830305
16577,16577,-5.522362,48.652233
16578,16578,-20.301163,26.526531
16579,16579,27.760002,16.626423
16580,16580,-14.739218,28.76946
16581,16581,-7.5042524,20.667048
16582,16582,22.656332,-5.5314684
16583,16583,-5.7219105,-42.964233
16584,16584,-9.497253,-11.558156
16585,16585,-28.822247,-29.84462
16586,16586,19.738533,-14.389934
16587,16587,7.8419604,-8.479345
16588,16588,-22.071272,33.096756
16589,16589,-28.09625,17.255232
16590,16590,-18.866909,-37.18894
16591,16591,35.55964,-22.464968
16592,16592,18.398283,-2.9931436
16593,16593,-30.755861,15.202099
16594,16594,4.6158376,38.897984
16595,16595,-19.300047,-27.973415
16596,16596,9.87717,47.623405
16597,16597,26.08502,13.717331
16598,16598,-31.211676,-30.309242
16599,16599,-10.967645,-39.83856
16600,16600,-17.90924,26.332981
16601,16601,-21.497883,17.539988
16602,16602,-22.281794,38.75545
16603,16603,12.482072,-20.468391
16604,16604,9.582402,-47.256763
16605,16605,-30.275349,14.841445
16606,16606,-17.854067,-19.1729
16607,16607,-23.272425,-29.984653
16608,16608,38.35239,-33.316822
16609,16609,12.395965,41.599224
16610,16610,38.439995,-24.189425
16611,16611,22.750824,19.176414
16612,16612,-35.47433,14.970149
16613,16613,6.9697824,39.75834
16614,16614,40.569435,-32.89468
16615,16615,4.9776936,43.318436
16616,16616,-4.2411566,-36.394646
16617,16617,-10.542018,35.98643
16618,16618,-25.605597,-31.499544
16619,16619,-23.837767,-29.384668
16620,16620,7.525923,-4.030968
16621,16621,-12.666929,30.999231
16622,16622,-10.16749,24.231825
16623,16623,-1.4742287,43.29672
16624,16624,39.4365,20.090132
16625,16625,-31.610771,16.23114
16626,16626,0.7812132,-11.448841
16627,16627,-41.128174,-3.44839
16628,16628,5.393789,17.694387
16629,16629,6.05612,-25.581194
16630,16630,-1.5318737,36.82035
16631,16631,24.315353,9.364846
16632,16632,9.4830675,-37.014233
16633,16633,17.107584,-19.998867
16634,16634,-36.05753,-21.046066
16635,16635,-11.861018,28.180456
16636,16636,21.868813,-36.725708
16637,16637,27.449244,8.189095
16638,16638,-24.282394,2.7084827
16639,16639,26.965279,13.033861
16640,16640,-18.354315,-27.189308
16641,16641,16.068,29.468723
16642,16642,-30.170025,-32.347305
16643,16643,33.35003,-20.05324
16644,16644,13.9699135,27.449753
16645,16645,3.688571,-9.286509
16646,16646,24.10206,-10.339497
16647,16647,11.978203,-21.05463
16648,16648,11.643927,-47.220455
16649,16649,7.4569845,-7.6361876
16650,16650,-45.132053,6.9400606
16651,16651,39.365345,-19.191057
16652,16652,-8.721532,12.993072
16653,16653,-10.289185,-39.48402
16654,16654,-30.291958,-6.2024508
16655,16655,8.80124,-18.667599
16656,16656,37.964085,-34.911568
16657,16657,7.3070693,-8.147408
16658,16658,26.363752,-23.970905
16659,16659,17.04399,21.437035
16660,16660,28.54073,-29.599566
16661,16661,5.32053,46.297127
16662,16662,-40.566708,-3.1119237
16663,16663,-1.4423109,-12.290951
16664,16664,-21.366024,-7.4674506
16665,16665,40.561817,-26.469622
16666,16666,-2.800684,-29.168468
16667,16667,-15.62407,-42.895145
16668,16668,7.056987,-38.679966
16669,16669,17.410152,21.833961
16670,16670,36.523724,-19.810616
16671,16671,9.103564,-24.15732
16672,16672,-11.76902,45.296
16673,16673,-22.185658,39.121696
16674,16674,38.121914,-33.53659
16675,16675,-17.059757,-2.720655
16676,16676,-12.658345,2.7839413
16677,16677,-15.614237,-4.784712
16678,16678,17.677485,-14.102242
16679,16679,-23.398024,-30.380226
16680,16680,-28.522646,24.360174
16681,16681,-27.379272,36.342197
16682,16682,8.69081,-20.019186
16683,16683,-17.63686,-3.6206026
16684,16684,0.990271,-30.196793
16685,16685,-21.009558,17.129467
16686,16686,32.784767,-17.221884
16687,16687,0.92979103,43.169277
16688,16688,30.593035,6.512995
16689,16689,-0.112954095,-8.198756
16690,16690,-28.640862,9.581536
16691,16691,38.986607,-19.445997
16692,16692,-0.0661076,-22.41873
16693,16693,7.05436,-8.738918
16694,16694,25.173323,-31.60545
16695,16695,-17.24987,-42.027145
16696,16696,12.232233,36.05057
16697,16697,-19.238161,-4.44371
16698,16698,21.11294,-1.4118265
16699,16699,38.403248,-23.485622
16700,16700,-3.6815693,39.9944
16701,16701,-18.283615,-4.083993
16702,16702,-23.440376,35.515003
16703,16703,-12.193343,-37.950405
16704,16704,-6.6776676,35.2623
16705,16705,-30.879929,-35.738094
16706,16706,-9.311384,22.879038
16707,16707,-21.122772,-5.2894993
16708,16708,-0.83732927,-15.238909
16709,16709,-15.91603,-4.6740413
16710,16710,12.415079,28.28365
16711,16711,9.677934,39.469997
16712,16712,-1.9788622,43.910835
16713,16713,43.084244,-9.247706
16714,16714,48.466656,3.747822
16715,16715,-4.2721167,-4.393014
16716,16716,-17.035606,-15.139384
16717,16717,18.087194,29.845854
16718,16718,19.128475,-32.19072
16719,16719,-19.542263,14.177828
16720,16720,18.503319,-35.38856
16721,16721,17.276007,38.145077
16722,16722,28.97802,-29.813929
16723,16723,-9.298943,17.852438
16724,16724,14.935224,13.368774
16725,16725,22.970177,19.07098
16726,16726,2.183778,-33.72763
16727,16727,-9.541098,33.10385
16728,16728,-21.231192,-40.65689
16729,16729,-14.673092,-0.90920377
16730,16730,32.165104,13.233169
16731,16731,-7.2630754,33.826527
16732,16732,2.2294002,1.2149518
16733,16733,8.336882,-25.452826
16734,16734,-29.55181,40.500435
16735,16735,45.65804,-25.249193
16736,16736,-4.956578,-41.6058
16737,16737,14.341092,-24.301455
16738,16738,-34.117416,23.054106
16739,16739,-11.6796465,-38.827076
16740,16740,-10.397502,35.994625
16741,16741,31.720293,19.03962
16742,16742,22.475143,-38.30607
16743,16743,7.1123486,-8.436263
16744,16744,-24.329418,-7.630025
16745,16745,10.076441,-26.23239
16746,16746,-4.6157174,-42.396114
16747,16747,-16.859898,-43.88538
16748,16748,16.923716,9.609138
16749,16749,-31.632479,-35.769062
16750,16750,6.696904,12.399465
