studentId,createdDate,updatedDate,isExpelled,expellingReason,courseCompleted,isTopPerformer,preferedMentorGithubId,readyFullTime,courseId,userId,mentorId,cvUrl,hiredById,hiredByName,isFailed,startDate,endDate,repository,repositoryLastActivityDate,idUser,educationHistory,englishLevel
12122,2020-02-07 19:06:15.982194,2020-03-22 21:06:00.747119,f,,f,True,,,16,4626,,,,,f,2020-02-07 19:06:15.979+00,,,,4626,[],
13304,2020-02-19 10:13:20.58109,2020-08-23 20:24:11.30329,t,no activity,f,False,,,13,1089,,,,,f,2020-02-19 10:13:20.578+00,2020-04-14 17:36:08.429+00,,,1089,"[{""graduationYear"":""2021"",""faculty"":""Social and Cultural Communications"",""university"":""BSU""}]",a2
2798,2019-05-03 10:51:32.532657,2019-05-03 10:51:32.532657,t,,f,False,,,1,1869,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1869,"[{""graduationYear"":""2005"",""faculty"":""Accounting and economics"",""university"":""BSEU""}]",a2
2799,2019-05-03 10:51:32.543273,2019-05-03 10:51:32.543273,t,,f,False,,,1,1870,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1870,"[{""graduationYear"":null,""faculty"":""Computer Systems and Networks"",""university"":""BSUIR""}]",a2
14004,2020-03-23 09:20:57.107345,2020-07-01 21:33:02.558552,f,,f,False,,,21,5605,,,,,f,2020-03-23 09:20:57.104+00,,,,5605,[],
2800,2019-05-03 10:51:32.554401,2019-05-03 10:51:32.554401,t,,f,False,,,1,1871,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1871,"[{""graduationYear"":""2020"",""faculty"":""Applied Mathematics and Computer Science"",""university"":""BSU""}]",a2
2801,2019-05-03 10:51:32.565088,2019-05-03 10:51:32.565088,t,,f,False,,,1,1872,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1872,"[{""graduationYear"":""2018"",""faculty"":""Biotechnological"",""university"":""Vitebsk State Academy of Veterinary Medicine""}]",b2
2802,2019-05-03 10:51:32.575805,2019-05-03 10:51:32.575805,t,,f,False,,,1,2136,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2136,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2803,2019-05-03 10:51:32.586819,2019-05-03 10:51:32.586819,t,,f,False,,,1,2137,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2137,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2805,2019-05-03 10:51:32.608557,2019-05-03 10:51:32.608557,t,,f,False,,,1,2139,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2139,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
200,2019-04-22 16:15:18.312435,2019-07-03 13:13:03.344308,t,he had been expelled earlier by google form,f,False,,,1,1292,87.0,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1292,"[{""graduationYear"":""2015"",""faculty"":null,""university"":""BNTU""}]",b1
2037,2019-05-03 10:19:00.75387,2019-05-03 10:19:00.75387,t,,f,False,,,1,940,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,940,"[{""graduationYear"":""2006"",""faculty"":""Physico-Technical Faculty"",""university"":""Yanka Kupala State University of Grodno""}]",a2
2038,2019-05-03 10:19:00.765251,2019-05-03 10:19:00.765251,t,,f,False,,,1,1104,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1104,"[{""graduationYear"":""2021"",""faculty"":""Applied Mathematics and Computer Science"",""university"":""BSU""}]",b1
2039,2019-05-03 10:19:00.789593,2019-05-03 10:19:00.789593,t,,f,False,,,1,1288,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1288,"[{""graduationYear"":""2021"",""faculty"":""Innovative Lifelong Learning"",""university"":""BSUIR""}]",b1
2040,2019-05-03 10:19:00.801282,2019-05-03 10:19:00.801282,t,,f,False,,,1,1158,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1158,"[{""graduationYear"":""2016"",""faculty"":""Faculty of international economic relations and management"",""university"":""International University «MITSO»""}]",b1
2041,2019-05-03 10:19:01.047767,2019-05-03 10:19:01.047767,t,,f,False,,,1,1234,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1234,"[{""graduationYear"":null,""faculty"":""Historical"",""university"":""Gomel State University""}]",b1
2042,2019-05-03 10:19:01.067409,2019-05-03 10:19:01.067409,t,,f,False,,,1,814,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,814,"[{""graduationYear"":null,""faculty"":null,""university"":""Southern Federal University""}]",a1
2082,2019-05-03 10:19:02.439242,2019-05-03 10:19:02.439242,t,,f,False,,,1,1326,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1326,"[{""graduationYear"":""2012"",""faculty"":""Transport Communications"",""university"":""BNTU""}]",b1
2083,2019-05-03 10:19:02.451482,2019-05-03 10:19:02.451482,t,,f,False,,,1,596,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,596,"[{""graduationYear"":""2020"",""faculty"":""Computer-aided Design"",""university"":""BSUIR""}]",b1
2084,2019-05-03 10:19:02.526469,2019-05-03 10:19:02.526469,t,,f,False,,,1,1007,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1007,"[{""graduationYear"":""2021"",""faculty"":""Engineering and Economics"",""university"":""BSUIR""}]",b1
2090,2019-05-03 10:51:19.656064,2019-05-03 10:51:19.656064,t,,f,False,,,1,576,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,576,"[{""graduationYear"":""2016"",""faculty"":""Civil Engineering"",""university"":""BNTU""}]",B2
2091,2019-05-03 10:51:19.761315,2019-05-03 10:51:19.761315,t,,f,False,,,1,580,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,580,"[{""graduationYear"":""2017"",""faculty"":""Mathematics and Mechanics"",""university"":""BSU""}]",a2
2092,2019-05-03 10:51:19.904663,2019-05-03 10:51:19.904663,t,,f,False,,,1,588,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,588,"[{""graduationYear"":""2016"",""faculty"":""Mathematics and Mechanics"",""university"":""BSU""}]",a2
2094,2019-05-03 10:51:19.93773,2019-05-03 10:51:19.93773,t,,f,False,,,1,591,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,591,"[{""graduationYear"":""2017"",""faculty"":""Computer-aided Design"",""university"":""BSUIR""}]",a2
2095,2019-05-03 10:51:20.039723,2019-05-03 10:51:20.039723,t,,f,False,,,1,595,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,595,"[{""graduationYear"":""2017"",""faculty"":""Mathematics and Mechanics"",""university"":""BSU""}]",b1
2179,2019-05-03 10:51:24.555536,2019-05-03 10:51:24.555536,t,,f,False,,,1,1328,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1328,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2180,2019-05-03 10:51:24.574076,2019-05-03 10:51:24.574076,t,,f,False,,,1,1331,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1331,"[{""graduationYear"":""2020"",""faculty"":""Engineering and Economics"",""university"":""BSUIR""}]",b1
2276,2019-05-03 10:51:26.019922,2019-05-03 10:51:26.019922,t,,f,False,,,1,1457,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1457,"[{""graduationYear"":""2015"",""faculty"":""Information Technologies and Control"",""university"":""BSUIR""}]",b1
2277,2019-05-03 10:51:26.031333,2019-05-03 10:51:26.031333,t,,f,False,,,1,1458,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1458,"[{""graduationYear"":""2021"",""faculty"":""Information Technologies and Control"",""university"":""BSUIR""}]",a2
9161,2020-01-29 12:04:10.621746,2020-07-30 17:03:04.21937,t,no activity,f,False,,,13,7779,,,,,f,2020-01-29 12:04:10.619+00,2020-04-14 17:36:08.428+00,,,7779,"[{""graduationYear"":""2012"",""faculty"":""EF"",""university"":""BNTU""},{""graduationYear"":null,""faculty"":null,""university"":null}]",a2+
14153,2020-03-23 17:17:35.003542,2020-07-01 21:33:02.558552,f,,f,False,,,21,2635,,,,,f,2020-03-23 17:17:34.999+00,,,,2635,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",B1
10993,2020-02-03 19:38:23.440406,2020-08-23 20:27:10.960391,t,no activity,f,False,,,13,9184,,,,,f,2020-02-03 19:38:23.438+00,2020-04-14 17:36:08.429+00,,,9184,[],
9268,2020-01-31 19:08:47.195407,2020-08-23 20:27:10.960391,t,no activity,f,False,,,13,7883,,,,,f,2020-01-31 19:08:47.193+00,2020-04-14 17:36:08.428+00,,,7883,"[{""graduationYear"":""2020"",""faculty"":""Faculty of Civil Engineering"",""university"":""Brest State Technical University""}]",a2
11918,2020-02-06 08:22:58.482228,2020-07-09 11:41:58.281584,f,,f,True,,,13,9692,,,,,f,2020-02-06 08:22:58.479+00,,https://github.com/rolling-scopes-school/be169c2d-eb26-5c92-962b-85fc9d4da445-RS2020Q1,,9692,[],B2
11323,2020-02-05 07:11:23.684387,2020-07-28 13:12:04.54978,f,,f,True,,,13,9480,1121.0,,,,f,2020-02-05 07:11:23.681+00,,https://github.com/rolling-scopes-school/6b7712b9-e2b3-57f0-9497-5e7f0b53083f-RS2020Q1,2020-06-14 18:13:36.656+00,9480,[],b2
10216,2020-02-02 12:42:15.502349,2020-08-23 20:27:10.960391,t,She decided not to study this time,f,False,,,13,8630,,,,,f,2020-02-02 12:42:15.5+00,2020-04-30 09:59:25.289+00,https://github.com/rolling-scopes-school/a6a246f0-f517-5117-9eac-15c60c8e4873-RS2020Q1,,8630,[],
12163,2020-02-08 10:10:16.413111,2020-08-24 11:54:04.70862,t,no activity,f,False,,,13,9871,,,,,f,2020-02-08 10:10:16.41+00,2020-04-14 17:36:08.428+00,,,9871,[],
9342,2020-02-01 14:14:17.372928,2020-07-30 14:21:03.722508,f,,f,True,,,13,7926,1239.0,,,,f,2020-02-01 14:14:17.37+00,,https://github.com/rolling-scopes-school/b44eeabf-5401-5d71-b047-ae90104ed2fc-RS2020Q1,2020-07-29 17:51:03.767+00,7926,[],B2
22524,2020-09-28 16:26:03.150795,2020-09-28 16:42:03.462701,t,21,f,False,,,21,17704,,,,,f,2020-09-28 16:26:03.15+00,2020-09-28 16:42:03.456+00,,,17704,[],
13708,2020-03-06 01:29:52.885596,2020-10-06 21:00:07.246425,t,Too little score,f,False,,,20,11206,,,,,f,2020-03-06 01:29:52.882+00,2020-04-22 12:45:21.452+00,https://github.com/rolling-scopes-school/c807ea14-6402-57ac-91a0-b5fcc2b05a37-RSSPL2020Q1,,11206,[],
2877,2019-05-03 10:51:33.478024,2019-05-03 10:51:33.478024,t,,f,False,,,1,1887,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1887,"[{""graduationYear"":""2009"",""faculty"":""Радиоаппаратостроение"",""university"":""Кузнецкий колледж электронной техники""}]",a1
13276,2020-02-18 19:24:49.237842,2020-02-18 19:24:49.237842,f,,f,False,,,16,9904,,,,,f,2020-02-18 19:24:49.235+00,,,,9904,[],
8895,2019-10-24 13:18:43.173373,2020-08-24 11:54:04.70862,t,no activity,f,False,,,13,7388,,,,,f,2019-10-24 13:18:43.171+00,2020-04-14 17:36:08.429+00,,,7388,[],
9418,2020-02-01 20:12:01.691629,2020-07-01 21:12:33.275929,t,no activity,f,False,,,13,7979,,,,,f,2020-02-01 20:12:01.689+00,2020-04-14 17:36:08.429+00,,,7979,[],
14672,2020-07-13 16:39:13.076849,2020-08-25 10:57:00.897527,f,,f,False,,,27,11986,,,,,f,2020-07-13 16:39:13.075+00,,,,11986,[],
10197,2020-02-02 12:14:41.16129,2020-08-24 11:54:04.70862,t,no activity,f,False,,,13,8617,,,,,f,2020-02-02 12:14:41.159+00,2020-04-14 17:36:08.428+00,,,8617,[],
5835,2019-09-07 15:56:59.966859,2020-02-05 07:20:14.183764,f,,f,True,,,11,4610,780.0,,,,f,2019-09-09 07:35:20.981+00,1970-01-01 00:00:00+00,https://github.com/rolling-scopes-school/b1a2f8de-348a-5443-8eee-e48a1aa33245-RS2019Q3,,4610,[],
9981,2020-02-02 10:13:29.389395,2020-07-28 13:12:04.54978,f,,f,True,,,13,8398,1215.0,,,,f,2020-02-02 10:13:29.387+00,,https://github.com/rolling-scopes-school/bce69231-2b81-58fd-906e-e834634b4b69-RS2020Q1,,8398,[],B1
11832,2020-02-05 19:21:19.70152,2020-02-05 19:21:19.70152,f,,f,False,,,16,5462,,,,,f,2020-02-05 19:21:19.699+00,,,,5462,[],
12977,2020-02-17 17:53:00.778625,2020-10-13 21:00:00.619995,t,"Your account will be deleted, due to the fact that you did not take an active part in the work on Stage 1 at school iS. Good luck!",f,False,,,18,10537,,,,,f,2020-02-17 17:53:00.776+00,2020-05-16 11:34:13.989+00,,,10537,[],
9122,2020-01-27 12:04:37.780778,2020-07-30 07:30:08.045723,f,,f,True,,,13,7723,1105.0,,,,f,2020-01-27 12:04:37.772+00,,https://github.com/rolling-scopes-school/89a67dce-97a8-554c-8773-c2320fc24120-RS2020Q1,2020-06-09 06:14:58.501+00,7723,"[{""graduationYear"":""2019"",""faculty"":""Faculty of Radiophysics and Computer Technologies"",""university"":""BSU""}]",B1
14310,2020-03-31 08:20:27.644145,2020-10-13 21:00:00.619995,t,"Your account will be deleted, due to the fact that you did not take an active part in the work on Stage 1 at school iS. Good luck!",f,False,,,18,11532,,,,,f,2020-03-31 08:20:27.642+00,2020-05-16 11:34:13.989+00,,,11532,[],
10333,2020-02-02 15:01:34.930454,2020-08-23 20:27:10.960391,t,no activity,f,False,,,13,8719,,,,,f,2020-02-02 15:01:34.928+00,2020-04-14 17:36:08.428+00,,,8719,[],A2+
14513,2020-06-11 10:02:03.381351,2020-10-06 21:00:06.405929,f,,f,False,,,27,11888,,,,,f,2020-06-11 10:02:03.378+00,,https://github.com/rolling-scopes-school/9b528ccc-d463-5538-881c-213cf9805da8-JSFUNDAMENTALS,,11888,[],
12351,2020-02-11 09:27:22.295576,2020-08-23 20:27:10.960391,t,no activity,f,False,,,13,4955,,,,,f,2020-02-11 09:27:22.293+00,2020-04-14 17:36:08.429+00,,,4955,[],
2817,2019-05-03 10:51:32.759424,2019-05-03 10:51:32.759424,t,,f,False,,,1,2150,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2150,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2821,2019-05-03 10:51:32.808079,2019-05-03 10:51:32.808079,t,,f,False,,,1,2154,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2154,"[{""graduationYear"":""2009"",""faculty"":""Higher School of Tourism"",""university"":""BSEU""}]",b1
2823,2019-05-03 10:51:32.830587,2019-05-03 10:51:32.830587,t,,f,False,,,1,2156,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2156,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
3246,2019-05-03 10:51:37.873074,2019-05-03 10:51:37.873074,t,,f,False,,,1,2451,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2451,"[{""graduationYear"":"""",""faculty"":"""",""university"":""""}]",a2
2824,2019-05-03 10:51:32.841381,2019-05-03 10:51:32.841381,t,,f,False,,,1,2157,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2157,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2826,2019-05-03 10:51:32.863251,2019-05-03 10:51:32.863251,t,,f,False,,,1,1877,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1877,"[{""graduationYear"":""2018"",""faculty"":""Bioengineering Systems and Technologies for Prosthetics and Rehabilitation "",""university"":""Saint Petersburg Electrotechnical University""}]",b1
10066,2020-02-02 10:35:21.719714,2020-08-23 20:27:10.960391,t,no activity,f,False,,,13,8502,,,,,f,2020-02-02 10:35:21.717+00,2020-04-14 17:36:08.428+00,,,8502,[],
12858,2020-02-17 16:52:04.108587,2020-10-01 21:00:00.779226,t,"Евгений, хочу сказать спасибо за то что приняли участие в нашей школе RSSchool iOS. Но по условию прохождения на следущий степ,  обязательно нужно выполнить минимум два квиза и половину задач... Раз я вам пишу то вы не выполнили  одно из этих условий, по этой причине ваш аккаунт будет удален. Желаю вам успехов в дальнейшем самостоятельном обучении!!!
 Всех благ.",f,True,,,18,10435,,,,,f,2020-02-17 16:52:04.106+00,2020-05-20 15:44:34.717+00,,,10435,[],
13171,2020-02-18 06:43:07.465855,2020-07-01 21:12:02.329691,t,Course score is too low,f,False,,,19,10697,,,,,f,2020-02-18 06:43:07.463+00,2020-05-28 13:54:20.092+00,,,10697,[],A2-B1
10330,2020-02-02 14:57:38.605322,2020-08-02 14:24:09.047696,t,no activity,f,False,,,13,5420,,,,,f,2020-02-02 14:57:38.603+00,2020-04-14 17:36:08.429+00,,,5420,[],
10350,2020-02-02 15:32:32.8166,2020-08-23 20:27:10.960391,t,no activity,f,False,,,13,8736,,,,,f,2020-02-02 15:32:32.814+00,2020-04-14 17:36:08.428+00,,,8736,[],
14154,2020-03-23 17:20:07.216764,2020-07-01 21:33:02.558552,f,,f,False,,,21,1189,,,,,f,2020-03-23 17:20:07.213+00,,,,1189,"[{""graduationYear"":""2020"",""faculty"":""Компьютерного Проектирования "",""university"":""BSUIR""}]",a2
14006,2020-03-23 09:22:53.908765,2020-07-01 21:33:02.558552,f,,f,False,,,21,7758,,,,,f,2020-03-23 09:22:53.905+00,,,,7758,[],
10238,2020-02-02 12:59:50.909657,2020-07-31 07:36:06.52988,f,,f,True,,,13,8644,1112.0,,,,f,2020-02-02 12:59:50.907+00,,https://github.com/rolling-scopes-school/63492f4c-03e4-5c54-8a8d-03a6d07b166c-RS2020Q1,,8644,[],
10605,2020-02-02 22:04:17.692312,2020-08-16 19:24:04.26758,t,no activity,f,False,,,13,8922,,,,,f,2020-02-02 22:04:17.689+00,2020-04-14 17:36:08.428+00,,,8922,[],
14279,2020-03-27 09:22:41.76908,2020-09-22 21:00:00.982326,f,,f,True,,,19,10568,1302.0,,,,f,2020-03-27 09:22:41.766+00,,https://github.com/rolling-scopes-school/5f091dcc-3eb3-5678-87ae-612ac00fcecd-ANDROID2020,2020-07-24 22:01:03.879+00,10568,"[{""graduationYear"":""2011"",""faculty"":""HTIT"",""university"":""BSTU""}]",b1
13172,2020-02-18 06:43:11.067435,2020-09-22 21:00:00.982326,t,Final task score < 40,f,True,,,19,10696,,,,,f,2020-02-18 06:43:11.064+00,2020-05-29 13:13:52.641+00,,,10696,[],
12451,2020-02-12 19:35:27.408466,2020-08-23 20:24:11.30329,t,no activity,f,False,,,13,10104,,,,,f,2020-02-12 19:35:27.405+00,2020-04-14 17:36:08.429+00,,,10104,[],
10440,2020-02-02 17:21:34.773485,2020-08-02 07:57:10.79338,t,no activity,f,False,,,13,8801,,,,,f,2020-02-02 17:21:34.771+00,2020-04-14 17:36:08.428+00,,,8801,[],
13150,2020-02-18 05:17:11.826284,2020-10-13 21:00:00.619995,t,"Your account will be deleted, due to the fact that you did not take an active part in the work on Stage 1 at school iS. Good luck!",f,False,,,18,10678,,,,,f,2020-02-18 05:17:11.824+00,2020-05-16 11:34:13.989+00,,,10678,[],
9082,2020-01-24 21:27:08.301196,2020-08-23 20:27:10.960391,t,no activity,f,False,,,13,7693,,,,,f,2020-01-24 21:27:08.298+00,2020-04-14 17:36:08.429+00,,,7693,[],
9402,2020-02-01 19:31:31.373774,2020-08-23 20:27:10.960391,t,no activity,f,False,,,13,7960,,,,,f,2020-02-01 19:31:31.371+00,2020-04-14 17:36:08.428+00,,,7960,[],
9458,2020-02-02 02:17:32.809283,2020-07-30 14:21:03.722508,f,,f,True,,,13,742,1250.0,,,,f,2020-02-02 02:17:32.806+00,,https://github.com/rolling-scopes-school/e2f1ecba-4a8a-5aa2-a9e9-3c314862f5b7-RS2020Q1,2020-06-09 01:39:51.072+00,742,"[{""graduationYear"":""2007"",""faculty"":""Department of Computer Technologies"",""university"":""MREC""}]",a1
13114,2020-02-17 20:31:25.994349,2020-10-01 21:00:00.779226,f,,f,True,,,18,10647,1321.0,,,,f,2020-02-17 20:31:25.992+00,,https://github.com/rolling-scopes-school/ef496318-9a6a-5bb3-af9c-f5fba058b50d-IOS2020,,10647,[],a0
2827,2019-05-03 10:51:32.874268,2019-05-03 10:51:32.874268,t,,f,False,,,1,2159,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2159,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2829,2019-05-03 10:51:32.896327,2019-05-03 10:51:32.896327,t,,f,False,,,1,2161,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2161,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a2
2831,2019-05-03 10:51:32.917916,2019-05-03 10:51:32.917916,t,,f,False,,,1,2163,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2163,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2833,2019-05-03 10:51:32.938926,2019-05-03 10:51:32.938926,t,,f,False,,,1,1879,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1879,"[{""graduationYear"":""2013"",""faculty"":""Agromechanical"",""university"":""BSATU""}]",b1
2834,2019-05-03 10:51:32.949264,2019-05-03 10:51:32.949264,t,,f,False,,,1,2164,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2164,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",b1
196,2019-04-22 16:15:18.263396,2019-08-05 08:55:09.750177,f,,f,True,,,1,1263,34.0,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1263,"[{""graduationYear"":""2021"",""faculty"":""Infocommunications"",""university"":""BSUIR""}]",b2
228,2019-04-22 16:15:18.622471,2019-08-05 08:55:09.750177,t,студент нашел вариант стажирви,f,True,,,1,794,89.0,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,794,"[{""graduationYear"":""2020"",""faculty"":""Infocommunications"",""university"":""BSUIR""}]",a2
27,2019-04-22 16:15:16.359527,2019-08-05 08:55:09.750177,f,,f,True,,,1,718,21.0,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,718,"[{""graduationYear"":""2011"",""faculty"":""Faculty of Mathematics and Programming Thechnologies"",""university"":""Francisk Scorina Gomel State University""}]",a2
2848,2019-05-03 10:51:33.148448,2019-05-03 10:51:33.148448,t,,f,False,,,1,2176,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2176,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2849,2019-05-03 10:51:33.168433,2019-05-03 10:51:33.168433,t,,f,False,,,1,2177,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2177,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2850,2019-05-03 10:51:33.179396,2019-05-03 10:51:33.179396,t,,f,False,,,1,2178,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2178,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2852,2019-05-03 10:51:33.201262,2019-05-03 10:51:33.201262,t,,f,False,,,1,2180,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2180,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2853,2019-05-03 10:51:33.217331,2019-05-03 10:51:33.217331,t,,f,False,,,1,2181,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2181,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2854,2019-05-03 10:51:33.227757,2019-05-03 10:51:33.227757,t,,f,False,,,1,2182,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2182,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
13452,2020-02-25 13:09:27.933159,2020-08-23 20:27:10.960391,t,no activity,f,False,,,13,10946,,,,,f,2020-02-25 13:09:27.931+00,2020-04-14 17:36:08.428+00,,,10946,[],
2856,2019-05-03 10:51:33.249173,2019-05-03 10:51:33.249173,t,,f,False,,,1,2184,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2184,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2857,2019-05-03 10:51:33.25999,2019-05-03 10:51:33.25999,t,,f,False,,,1,1882,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1882,"[{""graduationYear"":""2021"",""faculty"":""«ПРОГРАММНОЕ ОБЕСПЕЧЕНИЕ ОБРАБОТКИ ЭКОНОМИЧЕСКОЙ И ДЕЛОВОЙ ИНФОРМАЦИИ»"",""university"":""College bussiness and Low""}]",a2
2858,2019-05-03 10:51:33.271479,2019-05-03 10:51:33.271479,t,,f,False,,,1,2185,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2185,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2859,2019-05-03 10:51:33.282971,2019-05-03 10:51:33.282971,t,,f,False,,,1,2186,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,2186,"[{""graduationYear"":null,""faculty"":null,""university"":null}]",a1
2860,2019-05-03 10:51:33.294186,2019-05-03 10:51:33.294186,t,,f,False,,,1,1883,,,,,t,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,,,1883,"[{""graduationYear"":""2020"",""faculty"":""Graphic design"",""university"":""Wyzsza Szkola Bankowa w Gdansku""}]",a2
8140,2019-09-15 10:48:40.083073,2019-09-15 10:48:40.083073,t,Failed stage 1,f,False,,,11,6631,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6631,[],
8230,2019-09-16 16:59:38.230163,2019-09-16 16:59:38.230163,t,Failed stage 1,f,False,,,11,6720,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,6720,[],
6121,2019-09-09 12:39:56.958006,2019-09-09 12:39:56.958006,t,Failed stage 1,f,False,,,11,4829,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,4829,[],
6222,2019-09-09 15:44:39.08148,2019-09-09 15:44:39.08148,t,Failed stage 1,f,False,,,11,4913,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,4913,[],
5923,2019-09-08 17:56:05.151137,2019-11-28 15:30:11.640026,t,Failed stage 1,f,True,,,11,1602,,,,,f,2019-09-09 07:35:20.981+00,2019-11-05 21:14:47.316085+00,,,1602,"[{""graduationYear"":""2011"",""faculty"":""Экономический"",""university"":""ИВЭСЭП""}]",a2
6540,2019-09-09 16:29:04.266373,2019-11-20 21:55:13.029292,t,Не вышел на связь,f,False,,,11,5137,,,,,f,2019-09-09 07:35:20.981+00,2019-10-30 08:16:51.238+00,,,5137,[],
