studentId,isTopPerformer
14816,False
15159,False
15624,False
14690,False
14575,True
15143,True
13328,False
15488,True
15407,False
14645,False
14872,False
15196,True
14815,True
15443,False
15038,True
15109,True
15292,False
15136,False
15620,False
14641,False
14697,False
14546,True
14987,True
15095,True
15505,False
15349,False
14911,False
13531,False
14693,True
13072,False
14736,True
15337,True
14651,True
14567,True
14942,False
15449,False
14930,False
15011,True
15602,True
15394,False
14854,False
15042,False
14974,True
15436,False
14589,True
15515,False
15178,False
14858,False
15535,False
14635,False
15268,False
15004,False
15048,False
14744,True
13351,False
14611,False
15655,True
15516,False
14977,True
15593,True
14555,False
14799,True
15180,True
14683,True
14834,False
15025,False
14623,True
15597,True
15288,True
13297,False
13433,True
13084,False
13251,False
15363,False
15271,True
15106,False
15404,True
15456,False
14797,True
14559,False
15050,False
15507,False
15558,False
15644,True
15501,False
15612,False
14601,False
15111,True
15068,False
14970,False
14819,True
15422,False
14818,False
14551,False
15472,True
15020,True
15285,False
14825,False
14847,False
15096,True
15377,False
15627,False
14934,False
15482,False
15060,False
15088,False
15562,False
15129,False
15194,False
14879,False
15132,False
15596,True
15262,True
15170,False
14686,False
15670,False
15130,False
15480,True
15217,False
14927,False
14650,False
15006,True
15610,False
15423,True
15086,False
14532,False
14771,False
15013,False
12777,False
13164,True
12939,True
13126,False
12833,True
13211,False
14749,True
15667,False
14795,True
15200,False
14655,False
15548,False
15585,False
14777,False
15484,True
15241,True
14806,True
14706,False
14541,False
15027,False
14573,False
14539,True
14607,True
15032,True
14874,True
15037,False
12928,False
14998,False
15208,True
14705,False
14544,False
15341,False
15494,False
13400,False
13460,True
13278,True
14984,False
14557,True
15249,True
15012,False
